"policy_id","policy_effective_year","month","underwriter","premium","coverage","irpm_value","loss_ratio","sales_manager","state","loss_ratio_category","irpm_status","action"
7405,"2010","Mar","Bella",42917,"home",1.36,61,"Ayikple","NJ","loss ratio>40%","has irpm","no action"
4077,"2013","Oct","Emefa",13460,"contents",1.02,34,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
9905,"2015","Jul","Abena",4652,"auto",1.64,41,"Dedu","GA","loss ratio>40%","has irpm","no action"
9884,"2012","Aug","Dan",38344,"products",0.89,2,"Ayikple","NY","loss ratio < 40%","has irpm","add credit"
7424,"2011","May","Bella",41093,"home",1.73,93,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
2628,"2011","Jul","Abena",37176,"contents",0.64,80,"Ayikple","MD","loss ratio>40%","has irpm","no action"
2266,"2012","Feb","Mina",11215,"auto",1.86,31,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
6057,"2011","Jan","Janice",30627,"home",0.93,22,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
2732,"2012","Nov","Janice",2653,"auto",0.6,78,"Odeneho","VA","loss ratio>40%","has irpm","no action"
5423,"2012","Aug","Ekow",38796,"home",1.98,18,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
8018,"2015","Feb","Alex",3169,"home",1.55,43,"Odeneho","IL","loss ratio>40%","has irpm","no action"
1716,"2014","Jan","Abena",49128,"home",1.86,16,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
4129,"2011","Apr","Abena",21443,"contents",1.52,12,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
4814,"2014","May","David",21711,"home",1.11,98,"Ayikple","NY","loss ratio>40%","has irpm","add debit"
8860,"2012","Dec","Abena",41603,"building",0.86,14,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
9447,"2015","Apr","Dan",40638,"home",1.93,44,"Odeneho","NY","loss ratio>40%","has irpm","no action"
9000,"2015","Jun","Aseda",26611,"contents",0.99,48,"Dedu","MD","loss ratio>40%","has irpm","no action"
6879,"2011","Jan","Ama",23908,"products",1.9,81,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
9694,"2013","Dec","Dan",15656,"contents",1.92,25,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
5269,"2012","Feb","Abena",8021,"contents",1.08,6,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
5881,"2013","Dec","Kwabena",49414,"contents",0.6,39,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
3431,"2010","Oct","Emefa",20411,"products",1.84,97,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
3543,"2010","Feb","Kwasi",2951,"home",0.88,40,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
205,"2013","Nov","Janice",34812,"products",1.6,5,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
5127,"2011","Nov","Francis",19588,"products",1.51,28,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
8881,"2015","May","Ekow",34287,"home",1.11,94,"Dedu","IL","loss ratio>40%","has irpm","add debit"
65,"2011","Oct","Ekow",16634,"products",0.95,18,"Dedu","TX","loss ratio < 40%","has irpm","add credit"
735,"2014","Apr","Aseda",39341,"contents",1.82,25,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
1674,"2012","Aug","Adjoa",31847,"contents",1.09,18,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
7851,"2011","Jul","Dan",44893,"products",1.23,5,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
7492,"2015","Jun","Abena",40151,"home",1.87,70,"Ayikple","VA","loss ratio>40%","has irpm","add debit"
9903,"2011","Dec","Dan",29857,"auto",1.46,35,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
4753,"2015","Nov","Ben",11526,"contents",0.64,95,"Odeneho","FL","loss ratio>40%","has irpm","no action"
758,"2011","Aug","Priscilla",22576,"products",1.7,73,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
6609,"2011","Apr","Francis",2162,"products",1.22,77,"Odeneho","TX","loss ratio>40%","has irpm","add debit"
7727,"2013","Aug","Aseda",7641,"building",1.92,32,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
1397,"2015","Apr","Kwabena",4484,"home",0.9,74,"Odeneho","MN","loss ratio>40%","has irpm","no action"
4039,"2014","Jun","Emefa",18181,"products",0.6,73,"Ayikple","GA","loss ratio>40%","has irpm","no action"
2291,"2015","Sep","Emefa",47715,"home",2,55,"Odeneho","TN","loss ratio>40%","has irpm","no action"
591,"2015","Sep","Adjoa",2804,"products",0.71,83,"Dedu","NC","loss ratio>40%","has irpm","no action"
4031,"2013","May","Ben",47698,"building",1.65,32,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
661,"2011","Oct","Janice",35398,"building",1.84,14,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
2300,"2013","Mar","Ama",33391,"building",1.64,1,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
556,"2013","May","Mina",19659,"building",1.5,47,"Dedu","MN","loss ratio>40%","has irpm","no action"
6821,"2014","Apr","Alex",38954,"home",0.82,47,"Ayikple","TN","loss ratio>40%","has irpm","no action"
3030,"2013","Dec","Kwasi",47137,"home",1.25,25,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
1025,"2015","Jun","Franca",44175,"contents",1.32,32,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
732,"2013","Jul","Kwabena",31266,"auto",0.72,74,"Ayikple","GA","loss ratio>40%","has irpm","no action"
8956,"2010","May","David",28800,"building",0.77,4,"Ayikple","WI","loss ratio < 40%","has irpm","add credit"
7672,"2012","Sep","Janice",36915,"products",1.29,7,"Ayikple","TX","loss ratio < 40%","has irpm","add credit"
8305,"2013","Nov","Adjoa",46698,"products",1.61,21,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
9988,"2010","Mar","Aseda",10515,"building",0.95,10,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
1054,"2010","Feb","Kwasi",22690,"building",1.33,99,"Ayikple","IL","loss ratio>40%","has irpm","add debit"
1007,"2010","Oct","Alex",48232,"building",0.84,69,"Dedu","KY","loss ratio>40%","has irpm","no action"
10328,"2015","Jun","Emefa",21774,"auto",0.52,33,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
7976,"2010","Aug","Janice",16423,"products",0.5,50,"Odeneho","KY","loss ratio>40%","has irpm","add credit"
96,"2014","Feb","Ama",20538,"building",1.63,31,"Ayikple","TX","loss ratio < 40%","has irpm","add credit"
7918,"2015","Jan","Bella",41155,"auto",1.81,93,"Dedu","NY","loss ratio>40%","has irpm","add debit"
7413,"2011","Jul","Ben",43082,"building",1.68,11,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
6403,"2014","May","Alex",21284,"contents",0.96,85,"Dedu","MD","loss ratio>40%","has irpm","no action"
4887,"2015","Sep","Dan",20073,"auto",0.78,29,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
1592,"2013","Oct","Janice",19287,"home",1.82,37,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
84,"2011","Apr","Ekow",31632,"building",0.75,80,"Odeneho","MN","loss ratio>40%","has irpm","no action"
4596,"2011","Apr","Priscilla",11905,"products",0.9,32,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
5000,"2015","Sep","Ben",33579,"contents",0.76,37,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
3957,"2015","Nov","Mina",6011,"products",0.65,81,"Ayikple","SC","loss ratio>40%","has irpm","no action"
4719,"2011","Mar","David",49918,"building",1.96,64,"Odeneho","IL","loss ratio>40%","has irpm","no action"
7242,"2010","Aug","Ben",32377,"building",0.85,87,"Odeneho","TX","loss ratio>40%","has irpm","no action"
562,"2010","Jun","Emefa",10128,"auto",1.43,44,"Odeneho","FL","loss ratio>40%","has irpm","no action"
3602,"2013","Aug","Emefa",44462,"auto",1.26,18,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
8149,"2011","Dec","Priscilla",12711,"products",0.8,48,"Ayikple","GA","loss ratio>40%","has irpm","no action"
8482,"2014","Aug","Ekow",31888,"auto",1,27,"Dedu","MD","loss ratio < 40%","has no irpm","add credit"
2413,"2013","Apr","Alex",31218,"auto",0.81,31,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
3592,"2011","Nov","Ama",43737,"contents",1.34,80,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
8694,"2011","Nov","Emefa",38254,"building",1.19,12,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
8662,"2012","Apr","Priscilla",8723,"home",0.95,2,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
3002,"2014","Jul","Alex",28233,"products",0.66,67,"Odeneho","GA","loss ratio>40%","has irpm","no action"
1492,"2013","Oct","Kwabena",29068,"auto",1.65,7,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
7140,"2013","Mar","Janice",17675,"contents",1.35,1,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
1053,"2015","Aug","Ekow",30481,"auto",1.38,11,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
342,"2010","Mar","Alex",14625,"auto",1.76,32,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
10133,"2012","Jun","Abena",6934,"building",0.61,67,"Dedu","WI","loss ratio>40%","has irpm","no action"
354,"2010","Feb","Abbie",25138,"products",1.52,48,"Ayikple","MN","loss ratio>40%","has irpm","no action"
10199,"2014","Dec","Janice",5780,"contents",1.48,35,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
9276,"2015","Mar","Dan",12682,"contents",1.77,28,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
6256,"2012","Dec","Mina",8499,"auto",1.18,83,"Dedu","NC","loss ratio>40%","has irpm","add debit"
2902,"2010","Oct","Bella",15185,"building",1.8,94,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
7477,"2014","Nov","Kwabena",16196,"products",1.52,68,"Dedu","IL","loss ratio>40%","has irpm","no action"
8451,"2010","Nov","Janice",37518,"contents",1.98,78,"Odeneho","PA","loss ratio>40%","has irpm","add debit"
3184,"2012","May","Emefa",28554,"auto",1.73,46,"Ayikple","IL","loss ratio>40%","has irpm","no action"
4990,"2013","Jan","Abbie",8371,"auto",1.68,54,"Dedu","TN","loss ratio>40%","has irpm","no action"
7064,"2011","Jun","Janice",49699,"contents",0.74,65,"Odeneho","NC","loss ratio>40%","has irpm","no action"
6497,"2014","Mar","Franca",37453,"home",0.91,89,"Odeneho","TX","loss ratio>40%","has irpm","no action"
6522,"2013","Feb","Mina",46078,"building",0.65,10,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
9902,"2011","Sep","Ben",19910,"home",1.1,2,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
4200,"2012","Jul","Ama",46255,"auto",1.97,79,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
1209,"2011","Apr","Abbie",7233,"auto",1.96,70,"Dedu","MN","loss ratio>40%","has irpm","add debit"
5325,"2011","Sep","Mina",47703,"contents",1.71,93,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
2279,"2012","Feb","Franca",9027,"contents",0.78,70,"Odeneho","TN","loss ratio>40%","has irpm","no action"
4923,"2015","Aug","Adjoa",11826,"auto",0.94,48,"Dedu","TN","loss ratio>40%","has irpm","no action"
3747,"2014","Jan","Dan",34446,"auto",1.79,14,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
9951,"2011","Jan","Bella",6449,"auto",1.35,39,"Ayikple","WI","loss ratio < 40%","has irpm","add credit"
3930,"2011","Sep","Francis",26585,"building",1.25,53,"Ayikple","TX","loss ratio>40%","has irpm","no action"
2320,"2014","Feb","Adjoa",5976,"home",1.64,8,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
10358,"2014","May","Ben",43765,"home",0.5,70,"Ayikple","MN","loss ratio>40%","has irpm","add credit"
1382,"2015","Feb","Bella",8449,"contents",0.58,29,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
9785,"2012","Aug","Alex",43481,"products",1.77,13,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
5209,"2013","Sep","Ben",7088,"contents",1.08,87,"Dedu","PA","loss ratio>40%","has irpm","add debit"
1649,"2011","Aug","Janice",40323,"products",1.75,1,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
6289,"2013","Nov","Alex",43482,"products",1.02,94,"Ayikple","GA","loss ratio>40%","has irpm","add debit"
9968,"2015","Jul","Abbie",35555,"auto",1.62,68,"Odeneho","SC","loss ratio>40%","has irpm","no action"
6761,"2014","Apr","Francis",13098,"auto",1.79,42,"Dedu","KY","loss ratio>40%","has irpm","no action"
4235,"2012","Jan","Priscilla",18745,"home",0.55,75,"Ayikple","SC","loss ratio>40%","has irpm","no action"
3269,"2012","Dec","Ama",10492,"auto",0.95,87,"Odeneho","KY","loss ratio>40%","has irpm","no action"
8442,"2012","Oct","Abena",15890,"products",0.68,74,"Odeneho","GA","loss ratio>40%","has irpm","no action"
1454,"2010","Sep","Kwabena",28862,"products",1.52,60,"Ayikple","GA","loss ratio>40%","has irpm","no action"
1949,"2014","Apr","Emefa",4472,"contents",1.98,89,"Ayikple","FL","loss ratio>40%","has irpm","add debit"
9060,"2010","Aug","Francis",2257,"building",1.67,71,"Dedu","TX","loss ratio>40%","has irpm","add debit"
3113,"2010","Oct","Francis",42576,"contents",1.1,87,"Dedu","IL","loss ratio>40%","has irpm","add debit"
3670,"2015","Jun","Ben",14222,"home",0.84,34,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
10163,"2010","Feb","Priscilla",26583,"building",0.97,83,"Ayikple","IL","loss ratio>40%","has irpm","no action"
1953,"2015","Aug","Janice",15329,"products",1.9,91,"Odeneho","WI","loss ratio>40%","has irpm","add debit"
180,"2015","Jun","Kwasi",43773,"contents",1.06,1,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
4106,"2013","Feb","Adjoa",39716,"home",1.83,57,"Ayikple","PA","loss ratio>40%","has irpm","no action"
4879,"2012","Mar","Janice",13317,"contents",0.93,37,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
4259,"2012","Aug","Ben",21984,"products",0.8,53,"Odeneho","PA","loss ratio>40%","has irpm","no action"
3461,"2015","Jul","Ben",45546,"building",1.48,53,"Odeneho","MN","loss ratio>40%","has irpm","no action"
8746,"2011","Feb","Abena",11737,"products",1.39,43,"Ayikple","VA","loss ratio>40%","has irpm","no action"
4593,"2012","Apr","Bella",21748,"contents",1.98,35,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
5387,"2010","Nov","Kwabena",19888,"building",1.54,65,"Ayikple","NY","loss ratio>40%","has irpm","no action"
9726,"2010","Aug","Priscilla",14072,"building",0.87,27,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
7815,"2012","Jul","Abena",18900,"contents",1.94,89,"Odeneho","NJ","loss ratio>40%","has irpm","add debit"
2108,"2010","Jan","Franca",7322,"products",1.55,2,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
3115,"2012","Oct","Franca",1828,"contents",1.8,31,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
9797,"2011","Apr","Abbie",7596,"building",1.24,29,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
5899,"2012","Jan","Kwasi",49196,"contents",1.92,84,"Ayikple","KY","loss ratio>40%","has irpm","add debit"
7673,"2011","Apr","Francis",13126,"building",1.08,77,"Ayikple","KY","loss ratio>40%","has irpm","add debit"
3759,"2014","Jul","Francis",18298,"auto",1.23,71,"Dedu","WI","loss ratio>40%","has irpm","add debit"
7756,"2010","Oct","Dan",35393,"auto",1.77,50,"Ayikple","PA","loss ratio>40%","has irpm","no action"
5421,"2015","May","Abena",32759,"contents",1.42,19,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
9214,"2010","Jun","Franca",7443,"home",0.75,86,"Odeneho","IL","loss ratio>40%","has irpm","no action"
1868,"2013","Apr","Abena",43008,"home",0.99,90,"Ayikple","IL","loss ratio>40%","has irpm","no action"
2845,"2012","Nov","Bella",45580,"auto",1.07,86,"Dedu","TX","loss ratio>40%","has irpm","add debit"
957,"2011","Jun","David",26572,"auto",0.69,1,"Odeneho","MN","loss ratio < 40%","has irpm","add credit"
2121,"2010","Sep","Abbie",42080,"products",0.81,39,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
9845,"2012","Sep","Ben",16575,"home",0.69,20,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
2985,"2015","Dec","Adjoa",46981,"contents",1.42,31,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
7313,"2015","Sep","Priscilla",16422,"home",2,7,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
7914,"2014","Feb","Kwabena",25265,"contents",1.28,56,"Dedu","TN","loss ratio>40%","has irpm","no action"
1062,"2014","Aug","Priscilla",21008,"contents",0.59,37,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
10148,"2010","Sep","Adjoa",27084,"contents",0.6,45,"Dedu","IL","loss ratio>40%","has irpm","no action"
10279,"2011","Jan","Alex",11128,"building",1.92,77,"Dedu","KY","loss ratio>40%","has irpm","add debit"
1018,"2015","May","Emefa",19459,"building",1.13,48,"Ayikple","PA","loss ratio>40%","has irpm","no action"
1188,"2012","Mar","Kwabena",17579,"products",1.87,82,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
9978,"2013","Sep","Ben",40432,"home",0.51,44,"Ayikple","TN","loss ratio>40%","has irpm","no action"
9925,"2013","Aug","David",32816,"home",1.94,32,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
1380,"2013","Apr","Abbie",47210,"auto",1.41,60,"Ayikple","TN","loss ratio>40%","has irpm","no action"
9111,"2010","Nov","Kwabena",15627,"auto",1.32,22,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
5799,"2015","Aug","Dan",9702,"home",1.59,9,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
3979,"2011","Jun","Ekow",8397,"products",1.32,74,"Dedu","VA","loss ratio>40%","has irpm","add debit"
4526,"2010","Aug","Dan",14118,"building",0.63,37,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
7107,"2012","Nov","Ama",15836,"auto",1.43,64,"Odeneho","SC","loss ratio>40%","has irpm","no action"
830,"2011","Dec","Aseda",26041,"contents",0.96,48,"Dedu","VA","loss ratio>40%","has irpm","no action"
3413,"2014","Jul","Abbie",45203,"home",1.68,39,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
6846,"2010","May","Abena",6399,"home",1.79,55,"Ayikple","GA","loss ratio>40%","has irpm","no action"
3187,"2015","Oct","Bella",41890,"building",0.74,67,"Odeneho","SC","loss ratio>40%","has irpm","no action"
8361,"2015","Nov","Ama",40216,"auto",0.96,38,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
2164,"2015","Nov","Priscilla",31643,"contents",1.54,54,"Dedu","WI","loss ratio>40%","has irpm","no action"
5006,"2014","Nov","Kwasi",29730,"auto",1.05,79,"Ayikple","NY","loss ratio>40%","has irpm","add debit"
2775,"2014","Sep","Ama",14203,"home",2,90,"Dedu","TX","loss ratio>40%","has irpm","add debit"
1930,"2011","Jul","Emefa",41487,"auto",0.74,35,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
9553,"2014","Nov","Janice",11296,"products",1.88,6,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
3233,"2015","Nov","Ben",6135,"products",1.71,1,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
4808,"2013","Jun","Ama",37186,"building",1.51,46,"Ayikple","FL","loss ratio>40%","has irpm","no action"
282,"2013","Sep","Francis",45523,"building",1.48,33,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
5500,"2012","Jul","Kwasi",34080,"home",0.78,26,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
6471,"2010","Jan","Emefa",27018,"home",1.43,6,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
5989,"2010","Jun","Dan",1924,"contents",1.43,46,"Ayikple","SC","loss ratio>40%","has irpm","no action"
10048,"2010","Aug","Francis",11799,"building",1.54,37,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
8948,"2010","Aug","Franca",33671,"building",1.79,7,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
6288,"2011","Feb","Franca",35324,"home",0.58,38,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
3041,"2015","Dec","Ama",33950,"auto",0.96,29,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
10406,"2013","Apr","Aseda",10617,"auto",1.06,36,"Ayikple","NY","loss ratio < 40%","has irpm","add credit"
1611,"2012","Jun","Janice",41469,"home",1.75,27,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
